Explainer,Model,Dataset,AB,score,score_bottom,score_top,kendall,random,noise,Skew,Samples,HC,ConfVars
ShapSampling,FauxModel,1_vars_corr_1HC_n100.csv,A,2.8249874072435994,0.13770717435206634,0.08364360379024857,0.6000000000000002,0.7784638807620781,0.0,0.5,100.0,1.0,1.0
ShapSampling,FauxModel,1_vars_corr_1HC_n1000.csv,A,2.847666626751999,0.09697223278480864,0.013570005930064521,0.6666666666666669,0.7218535210827645,0.0,0.5,1000.0,1.0,1.0
ShapSampling,FauxModel,1_vars_corr_1HC_n300.csv,A,2.656890331890332,0.09099150893426393,0.11534502501469798,0.6666666666666669,0.7549050638617435,0.0,0.5,300.0,1.0,1.0
ShapSampling,FauxModel,1_vars_corr_1HC_n500.csv,A,2.6651999316473,0.06930816289741379,0.14293274721722288,0.6666666666666669,0.7810675283572031,0.0,0.5,500.0,1.0,1.0
ShapSampling,FauxModel,1_vars_corr_1HC_n700.csv,A,2.705007604832343,0.07517809794248592,0.06777051593304748,0.6000000000000002,0.7292594671349628,0.0,0.5,700.0,1.0,1.0
ShapSampling,FauxModel,1_vars_corr_1HC_n900.csv,A,2.8783919417744537,0.12723748821469388,0.06038753549332025,0.6666666666666669,0.7680580932345988,0.0,0.5,900.0,1.0,1.0
ShapSampling,FauxModel,2_vars_corr_1HC_n100.csv,A,3.190559440559441,0.08589654538599455,0.05427588791346498,0.6666666666666669,0.8459023986849065,0.0,0.5,100.0,1.0,2.0
ShapSampling,FauxModel,2_vars_corr_1HC_n1000.csv,A,2.899106000465925,0.10975552847474664,0.12367810472530469,0.6666666666666669,0.8308450636584462,0.0,0.5,1000.0,1.0,2.0
ShapSampling,FauxModel,2_vars_corr_1HC_n300.csv,A,3.160661637744971,0.09016383061895235,0.02108709496098793,0.3333333333333334,0.808340556407817,0.0,0.5,300.0,1.0,2.0
ShapSampling,FauxModel,2_vars_corr_1HC_n500.csv,A,2.9696434859461847,0.06273931424052391,0.10052411398786365,0.6666666666666669,0.8296326430278989,0.0,0.5,500.0,1.0,2.0
ShapSampling,FauxModel,2_vars_corr_1HC_n700.csv,A,2.915161147132566,0.055691474355319036,0.0378577636943991,0.6666666666666669,0.7591546779827281,0.0,0.5,700.0,1.0,2.0
ShapSampling,FauxModel,2_vars_corr_1HC_n900.csv,A,2.830144808104516,0.11938478892649824,0.07726214845223044,0.6666666666666669,0.7691713244505751,0.0,0.5,900.0,1.0,2.0
ShapSampling,FauxModel,2_vars_corr_2HC_n100.csv,A,2.422731397459165,0.09528664539598528,0.1677352648640165,0.6666666666666669,0.7340337314599161,0.0,0.5,100.0,2.0,2.0
ShapSampling,FauxModel,2_vars_corr_2HC_n1000.csv,A,2.9295452002939415,0.07371542863661726,0.08379828983651451,0.6666666666666669,0.8017088363501742,0.0,0.5,1000.0,2.0,2.0
ShapSampling,FauxModel,2_vars_corr_2HC_n300.csv,A,2.561421996462319,0.14620275312385686,0.13415538479211167,1.0,0.745802797887455,0.0,0.5,300.0,2.0,2.0
ShapSampling,FauxModel,2_vars_corr_2HC_n500.csv,A,2.627262298400702,0.13341910469776236,0.1129656666414907,0.6666666666666669,0.7475561314831043,0.0,0.5,500.0,2.0,2.0
ShapSampling,FauxModel,2_vars_corr_2HC_n700.csv,A,3.006575385964431,0.05495734003933561,0.06387999556943627,0.6666666666666669,0.8049221775493762,0.0,0.5,700.0,2.0,2.0
ShapSampling,FauxModel,2_vars_corr_2HC_n900.csv,A,2.759949222233705,0.05598025141450917,0.09126672786269095,0.6666666666666669,0.7609576946366351,0.0,0.5,900.0,2.0,2.0
ShapSampling,FauxModel,3_vars_corr_1HC_n100.csv,A,3.5072115384615388,0.05505181347150249,-0.0006712158103431732,0.3333333333333334,0.8768028846153847,0.0,0.5,100.0,1.0,3.0
ShapSampling,FauxModel,3_vars_corr_1HC_n1000.csv,A,3.116999614342553,0.07096675624168085,0.03760577482628289,0.3333333333333334,0.8110052120111353,0.0,0.5,1000.0,1.0,3.0
ShapSampling,FauxModel,3_vars_corr_1HC_n300.csv,A,3.4669419089474864,0.006278927550484026,0.020666956377806144,0.3333333333333334,0.885805050415979,0.0,0.5,300.0,1.0,3.0
ShapSampling,FauxModel,3_vars_corr_1HC_n500.csv,A,3.211736834364941,0.06256081480157974,0.08329952252761949,0.3333333333333334,0.8777849257538779,0.0,0.5,500.0,1.0,3.0
ShapSampling,FauxModel,3_vars_corr_1HC_n700.csv,A,2.690950823491777,0.1683935304116285,0.10054085856595081,0.3333333333333334,0.7514322287622066,0.0,0.5,700.0,1.0,3.0
ShapSampling,FauxModel,3_vars_corr_1HC_n900.csv,A,2.9938164708709394,0.10092443083794964,0.04963787616646885,0.3333333333333334,0.788748879496678,0.0,0.5,900.0,1.0,3.0
ShapSampling,FauxModel,3_vars_corr_2HC_n100.csv,A,2.6142857142857148,0.10599662874425397,0.001873349315065953,1.0,0.6574989177489178,0.0,0.5,100.0,2.0,3.0
ShapSampling,FauxModel,3_vars_corr_2HC_n1000.csv,A,3.268973493758284,0.056298747073881814,0.023104755907661735,0.6666666666666669,0.837722868197095,0.0,0.5,1000.0,2.0,3.0
ShapSampling,FauxModel,3_vars_corr_2HC_n1000B.csv,B,2.8377687945201977,0.12531953127511966,0.055569063807456506,0.3333333333333334,0.7535123101843895,0.0,0.5,1000.0,2.0,3.0
ShapSampling,FauxModel,3_vars_corr_2HC_n100B.csv,B,2.765471370734529,0.025795415167650836,0.08662983281713035,0.3333333333333334,0.7622683125206897,0.0,0.5,100.0,2.0,3.0
ShapSampling,FauxModel,3_vars_corr_2HC_n300.csv,A,3.3756524282981557,0.01749687541737237,0.015978302209598116,0.6666666666666669,0.8581443484808675,0.0,0.5,300.0,2.0,3.0
ShapSampling,FauxModel,3_vars_corr_2HC_n300B.csv,B,2.821342048355365,0.11635900628461741,0.06072583667882163,0.3333333333333334,0.7548587141276997,0.0,0.5,300.0,2.0,3.0
ShapSampling,FauxModel,3_vars_corr_2HC_n500.csv,A,3.549845821769965,0.03363594585205929,0.00723377906610011,0.3666666666666668,0.8939398500497842,0.0,0.5,500.0,2.0,3.0
ShapSampling,FauxModel,3_vars_corr_2HC_n500B.csv,B,2.7403196076863,0.09840574590871742,0.13537694739493894,0.3333333333333334,0.7980341994408148,0.0,0.5,500.0,2.0,3.0
ShapSampling,FauxModel,3_vars_corr_2HC_n700.csv,A,3.15621105540714,0.04228358821264324,0.09746691860693776,0.6666666666666669,0.8759638942958337,0.0,0.5,700.0,2.0,3.0
ShapSampling,FauxModel,3_vars_corr_2HC_n700B.csv,B,2.8820390419353634,0.06941907965128243,0.09964269024547981,0.3333333333333334,0.8050182026074746,0.0,0.5,700.0,2.0,3.0
ShapSampling,FauxModel,3_vars_corr_2HC_n900.csv,A,3.2932274229751584,0.05269977394758768,0.035220823253476176,1.0,0.8538236869908916,0.0,0.5,900.0,2.0,3.0
ShapSampling,FauxModel,3_vars_corr_2HC_n900B.csv,B,2.6256831509480776,0.13639027222389183,0.08653332004224848,0.3333333333333334,0.7245207009540071,0.0,0.5,900.0,2.0,3.0
ShapSampling,LogisticRegression,0_vars_corr_0HC_n100.csv,A,2.7440245145934004,0.12302117730034785,0.1295423663953003,0.3333333333333334,0.7935986881113116,0.013374310226532096,0.5,100.0,0.0,0.0
ShapSampling,LogisticRegression,0_vars_corr_0HC_n1000.csv,A,3.134191673392186,0.05050718342163163,0.0558903821235486,0.3333333333333334,0.831990883653322,0.0005343132364034762,0.5,1000.0,0.0,0.0
ShapSampling,LogisticRegression,0_vars_corr_0HC_n200.csv,A,2.917104549427671,0.07632871003460272,0.14582587094523836,0.3333333333333334,0.8556708074307833,0.009617955208747291,0.5,200.0,0.0,0.0
ShapSampling,LogisticRegression,0_vars_corr_0HC_n300.csv,A,2.9887659219572256,0.05595532035944978,0.09968279670360976,0.3333333333333334,0.831020090464898,0.007583020460992036,0.5,300.0,0.0,0.0
ShapSampling,LogisticRegression,0_vars_corr_0HC_n400.csv,A,3.307452459391687,0.04770736624806101,0.058678103495577415,0.06666666666666668,0.8788992539647766,0.007972847084291409,0.5,400.0,0.0,0.0
ShapSampling,LogisticRegression,0_vars_corr_0HC_n500.csv,A,3.0233141911203125,0.06279427401969195,0.09516549765526458,0.3333333333333334,0.8377666611429488,0.0036185287866128393,0.5,500.0,0.0,0.0
ShapSampling,LogisticRegression,0_vars_corr_0HC_n600.csv,A,2.8427118781733163,0.07887042304545695,0.13632804837115037,0.3333333333333334,0.8269068703705171,0.00243710175742919,0.5,600.0,0.0,0.0
ShapSampling,LogisticRegression,0_vars_corr_0HC_n700.csv,A,3.2029600020162357,0.04587773204799628,0.0599474094122713,0.3000000000000001,0.8526572282200153,0.0024345273609435903,0.5,700.0,0.0,0.0
ShapSampling,LogisticRegression,0_vars_corr_0HC_n800.csv,A,3.3350185220887276,0.057147516212289105,0.04190623114896269,0.3333333333333334,0.8712362252537229,0.004232795371302559,0.5,800.0,0.0,0.0
ShapSampling,LogisticRegression,0_vars_corr_0HC_n900.csv,A,2.992327023754528,0.07230429550118982,0.12258807530525444,0.3333333333333334,0.8543568065114127,0.0008696244448764254,0.5,900.0,0.0,0.0
ShapSampling,LogisticRegression,1_vars_corr_1HC_n100.csv,A,3.235262285913515,0.0771884776942283,0.0535065023820841,0.3333333333333334,0.8581117761194891,0.017103677484307914,0.5,100.0,1.0,1.0
ShapSampling,LogisticRegression,1_vars_corr_1HC_n1000.csv,A,2.9120506439663663,0.10711385355340268,0.09115868510900718,0.6666666666666669,0.8028706772804053,0.0003485552658642634,0.5,1000.0,1.0,1.0
ShapSampling,LogisticRegression,1_vars_corr_1HC_n300.csv,A,2.7092715420386964,0.1084935815805355,0.13298135113112994,0.6666666666666669,0.7875803084246066,0.009735712958031325,0.5,300.0,1.0,1.0
ShapSampling,LogisticRegression,1_vars_corr_1HC_n500.csv,A,2.916131133634671,0.04575515181363058,0.10625890167497443,0.6666666666666669,0.8212561630308308,0.0025612218730794254,0.5,500.0,1.0,1.0
ShapSampling,LogisticRegression,1_vars_corr_1HC_n700.csv,A,2.8695584322343763,0.0911912411916844,0.06241172149067216,0.6666666666666669,0.7678445522686757,0.0040839178734831715,0.5,700.0,1.0,1.0
ShapSampling,LogisticRegression,1_vars_corr_1HC_n900.csv,A,3.199277580127916,0.06705641621275737,0.05834535398229803,0.6666666666666669,0.8514332394077462,0.000135134676082335,0.5,900.0,1.0,1.0
ShapSampling,LogisticRegression,2_vars_corr_1HC_n100.csv,A,3.481087771877246,0.025616520840147296,0.05101326389748402,0.6666666666666669,0.9178719774819524,0.04292369733927475,0.5,100.0,1.0,2.0
ShapSampling,LogisticRegression,2_vars_corr_1HC_n1000.csv,A,3.1447447481741015,0.09007872315295035,0.10280419203254074,0.6666666666666669,0.8813215563822128,0.0013861123720002833,0.5,1000.0,1.0,2.0
ShapSampling,LogisticRegression,2_vars_corr_1HC_n300.csv,A,3.108584177709105,0.08735858446156639,0.08799868546462718,0.6000000000000002,0.8552106331383772,0.0028709450443075817,0.5,300.0,1.0,2.0
ShapSampling,LogisticRegression,2_vars_corr_1HC_n500.csv,A,3.2473167139467334,0.08649553035323765,0.05212571035046452,0.6666666666666669,0.8594436920761062,0.007782610515317899,0.5,500.0,1.0,2.0
ShapSampling,LogisticRegression,2_vars_corr_1HC_n700.csv,A,3.123145211549747,0.0735643973735733,0.05992912002759221,0.6666666666666669,0.8318044951311375,0.001914383819199668,0.5,700.0,1.0,2.0
ShapSampling,LogisticRegression,2_vars_corr_1HC_n900.csv,A,3.126222423865266,0.08634235020504039,0.09282929290369347,0.6666666666666669,0.8635471281065652,0.0018977562129200817,0.5,900.0,1.0,2.0
ShapSampling,LogisticRegression,2_vars_corr_2HC_n100.csv,A,2.4401302527094964,0.13984209276861265,0.2114337819723866,0.6666666666666669,0.7789631472655808,0.013626049842566611,0.5,100.0,2.0,2.0
ShapSampling,LogisticRegression,2_vars_corr_2HC_n1000.csv,A,3.212613755632239,0.07046667091437527,0.04419437491593342,0.6666666666666669,0.8413965674417524,0.003970750506552043,0.5,1000.0,2.0,2.0
ShapSampling,LogisticRegression,2_vars_corr_2HC_n300.csv,A,2.601580961862688,0.15956553414020022,0.16474719985163233,1.0,0.7877980951623763,0.006422857505186974,0.5,300.0,2.0,2.0
ShapSampling,LogisticRegression,2_vars_corr_2HC_n500.csv,A,2.9024682600536353,0.15904127521782524,0.06747402778704167,0.6666666666666669,0.7788304172657909,0.008056706845925073,0.5,500.0,2.0,2.0
ShapSampling,LogisticRegression,2_vars_corr_2HC_n700.csv,A,3.2184322943006456,0.09345170236495373,0.023581575634160367,0.6666666666666669,0.8275593115944057,0.0010366040951323902,0.5,700.0,2.0,2.0
ShapSampling,LogisticRegression,2_vars_corr_2HC_n900.csv,A,3.0488943597665408,0.05543586473143071,0.086204609385647,0.6666666666666669,0.8365498233812175,0.0008791604498601628,0.5,900.0,2.0,2.0
ShapSampling,LogisticRegression,3_vars_corr_1HC_n100.csv,A,3.766869509274695,0.009756948867888093,0.028025823467161225,0.6666666666666669,0.968991980850728,0.024664376126917638,0.5,100.0,1.0,3.0
ShapSampling,LogisticRegression,3_vars_corr_1HC_n1000.csv,A,3.1953383656340404,0.05671118352650354,0.09534026373730871,0.3333333333333334,0.8858807334172045,0.004657433874546095,0.5,1000.0,1.0,3.0
ShapSampling,LogisticRegression,3_vars_corr_1HC_n300.csv,A,3.715218694889707,0.01858688234978704,0.007473760397621909,0.3333333333333334,0.9361207698878443,0.008713984757247576,0.5,300.0,1.0,3.0
ShapSampling,LogisticRegression,3_vars_corr_1HC_n500.csv,A,3.4148537538173978,0.06229118418447506,0.05769828774837872,0.3333333333333334,0.9075286417004508,0.0004367522354929527,0.5,500.0,1.0,3.0
ShapSampling,LogisticRegression,3_vars_corr_1HC_n700.csv,A,2.9691386083719955,0.08179163246796978,0.13562538051331194,0.3333333333333334,0.8606245118828637,0.0023736419782813692,0.5,700.0,1.0,3.0
ShapSampling,LogisticRegression,3_vars_corr_1HC_n900.csv,A,3.274849919210893,0.05503108353895404,0.07640890647459096,0.3333333333333334,0.8882499078770831,0.00127605637112784,0.5,900.0,1.0,3.0
ShapSampling,LogisticRegression,3_vars_corr_2HC_n100.csv,A,2.9671914071168226,0.061921435223816435,0.10580880304817561,0.7000000000000002,0.8310671710004401,0.01264140731683129,0.5,100.0,2.0,3.0
ShapSampling,LogisticRegression,3_vars_corr_2HC_n1000.csv,A,3.5173309416526335,0.03978069048832027,0.03212870148570909,0.6666666666666669,0.9091566185839003,0.003274340652800741,0.5,1000.0,2.0,3.0
ShapSampling,LogisticRegression,3_vars_corr_2HC_n1000B.csv,B,3.111475390018436,0.10810593502885417,0.051648327880507425,0.3333333333333334,0.8234945613976251,0.0012266778582353884,0.5,1000.0,2.0,3.0
ShapSampling,LogisticRegression,3_vars_corr_2HC_n100B.csv,B,3.073224688660889,0.07690602759958981,0.07759286696782378,0.3333333333333334,0.8356170115543456,0.007244876418403883,0.5,100.0,2.0,3.0
ShapSampling,LogisticRegression,3_vars_corr_2HC_n300.csv,A,3.540811465831948,0.0420851439943021,0.017267804467687064,0.6666666666666669,0.9012444034521125,0.007023377841997175,0.5,300.0,2.0,3.0
ShapSampling,LogisticRegression,3_vars_corr_2HC_n300B.csv,B,3.3127769471816464,0.033970457153079024,0.02272220897285233,0.3333333333333334,0.8482160709485036,0.00986197956833921,0.5,300.0,2.0,3.0
ShapSampling,LogisticRegression,3_vars_corr_2HC_n500.csv,A,3.782135789563174,0.034890018318016025,-0.0071535156625797455,0.0,0.9388658781401158,0.0009248482185429575,0.5,500.0,2.0,3.0
ShapSampling,LogisticRegression,3_vars_corr_2HC_n500B.csv,B,3.0748197898069503,0.09178426728474699,0.11347345526651406,0.3333333333333334,0.8705539820793708,0.003939350061196077,0.5,500.0,2.0,3.0
ShapSampling,LogisticRegression,3_vars_corr_2HC_n700.csv,A,3.7842791931200432,0.048653413491858935,-0.050641727870834354,0.6666666666666669,0.8981595971743248,0.00013551006851387226,0.5,700.0,2.0,3.0
ShapSampling,LogisticRegression,3_vars_corr_2HC_n700B.csv,B,3.127222267688232,0.09092043560552616,0.08026152523936762,0.3333333333333334,0.8530960744809803,0.001539138768597252,0.5,700.0,2.0,3.0
ShapSampling,LogisticRegression,3_vars_corr_2HC_n900.csv,A,3.5846356220975792,0.027611496059568964,0.009191036593499291,0.6666666666666669,0.9046874231067242,0.000919276717510732,0.5,900.0,2.0,3.0
ShapSampling,LogisticRegression,3_vars_corr_2HC_n900B.csv,B,2.905944814022102,0.08895709231065185,0.12159896186630034,0.3333333333333334,0.8309753433161422,0.00010841040533056997,0.5,900.0,2.0,3.0
ShapSampling,RandomForest,0_vars_corr_0HC_n100.csv,A,2.6102542103753574,0.1939426712369326,0.07720153043173722,0.3333333333333334,0.7164577099578366,0.016074303611126623,0.5,100.0,0.0,0.0
ShapSampling,RandomForest,0_vars_corr_0HC_n1000.csv,A,2.6854486326877587,0.07992671588030462,0.06738317526767723,0.3333333333333334,0.721591935512885,0.0,0.5,1000.0,0.0,0.0
ShapSampling,RandomForest,0_vars_corr_0HC_n200.csv,A,2.802511226400673,0.0685683959120089,0.07748284372308079,0.3333333333333334,0.7631951096614034,0.0023462114077151194,0.5,200.0,0.0,0.0
ShapSampling,RandomForest,0_vars_corr_0HC_n300.csv,A,2.8063209744926163,0.08667142430712611,0.0637504168857195,0.3333333333333334,0.7511963781562507,0.0,0.5,300.0,0.0,0.0
ShapSampling,RandomForest,0_vars_corr_0HC_n400.csv,A,3.005279662570307,0.06124988165798469,0.0858477365581513,0.3333333333333334,0.8233663312012443,0.00033512048572940207,0.5,400.0,0.0,0.0
ShapSampling,RandomForest,0_vars_corr_0HC_n500.csv,A,2.8602525398358094,0.0469827739682418,0.08140802180159198,0.3333333333333334,0.7802235644008028,0.0,0.5,500.0,0.0,0.0
ShapSampling,RandomForest,0_vars_corr_0HC_n600.csv,A,2.755583056014358,0.1085707752989968,0.09421028799956878,0.3333333333333334,0.763440591307418,0.0,0.5,600.0,0.0,0.0
ShapSampling,RandomForest,0_vars_corr_0HC_n700.csv,A,2.8665705447583405,0.09847638906960846,0.0611129498509448,0.3333333333333334,0.7646195836077649,0.0,0.5,700.0,0.0,0.0
ShapSampling,RandomForest,0_vars_corr_0HC_n800.csv,A,2.8460259755329167,0.13896100921442045,0.04003311308256032,0.3333333333333334,0.7425605319634585,0.0,0.5,800.0,0.0,0.0
ShapSampling,RandomForest,0_vars_corr_0HC_n900.csv,A,2.802782614158609,0.10398340101463469,0.06041989612247044,0.3333333333333334,0.748813120475732,0.0,0.5,900.0,0.0,0.0
ShapSampling,RandomForest,1_vars_corr_1HC_n100.csv,A,2.793022523285681,0.13324812813432857,0.11202152225473486,0.6666666666666669,0.7900935124148489,0.006057033393260328,0.5,100.0,1.0,1.0
ShapSampling,RandomForest,1_vars_corr_1HC_n1000.csv,A,2.847666626751999,0.0621858711557595,0.04750168701424069,0.6666666666666669,0.7498603913262368,0.0,0.5,1000.0,1.0,1.0
ShapSampling,RandomForest,1_vars_corr_1HC_n300.csv,A,2.656890331890332,0.12253766393013599,0.08186684986871011,0.6666666666666669,0.7287069013739201,0.0024620516235024513,0.5,300.0,1.0,1.0
ShapSampling,RandomForest,1_vars_corr_1HC_n500.csv,A,2.6651999316473,0.12859756235542222,0.08184388649660947,0.6666666666666669,0.7313084791359297,0.0,0.5,500.0,1.0,1.0
ShapSampling,RandomForest,1_vars_corr_1HC_n700.csv,A,2.704279456720905,0.08031456683788979,0.06597469903063663,0.5666666666666668,0.7264759397724463,0.0,0.5,700.0,1.0,1.0
ShapSampling,RandomForest,1_vars_corr_1HC_n900.csv,A,2.8783919417744537,0.1510238237407869,0.034503776702250244,0.6666666666666669,0.7471253798532254,0.0,0.5,900.0,1.0,1.0
ShapSampling,RandomForest,2_vars_corr_1HC_n100.csv,A,3.262844611528821,0.04862335219127998,0.08970798629659796,1.0,0.8988928112651022,0.013709676856284606,0.5,100.0,1.0,2.0
ShapSampling,RandomForest,2_vars_corr_1HC_n1000.csv,A,2.899106000465925,0.1220685657325522,0.10935811477870891,0.6666666666666669,0.819353584012678,0.0001580492472376543,0.5,1000.0,1.0,2.0
ShapSampling,RandomForest,2_vars_corr_1HC_n300.csv,A,2.9594520215796813,0.052034510345577004,0.09281962699397431,0.6666666666666669,0.8184736778415076,0.003034328500974149,0.5,300.0,1.0,2.0
ShapSampling,RandomForest,2_vars_corr_1HC_n500.csv,A,2.9696434859461847,0.06067895748263626,0.10701671504910049,0.6666666666666669,0.8327399913122132,0.005616330473673553,0.5,500.0,1.0,2.0
ShapSampling,RandomForest,2_vars_corr_1HC_n700.csv,A,2.911189575226212,0.06553524364915753,0.030781410984490377,0.6666666666666669,0.7512401332592358,0.00012380467271895203,0.5,700.0,1.0,2.0
ShapSampling,RandomForest,2_vars_corr_1HC_n900.csv,A,2.830144808104516,0.09601812386811874,0.10185427913464855,0.6666666666666669,0.7895808841367371,0.0001618088126692287,0.5,900.0,1.0,2.0
ShapSampling,RandomForest,2_vars_corr_2HC_n100.csv,A,2.677148663108876,0.11602126763303917,0.17434984913745882,1.0,0.8153954768810193,0.028753497304199804,0.5,100.0,2.0,2.0
ShapSampling,RandomForest,2_vars_corr_2HC_n1000.csv,A,2.9295452002939415,0.07766695879345462,0.08013628005757092,0.6666666666666669,0.7982887600708661,0.0,0.5,1000.0,2.0,2.0
ShapSampling,RandomForest,2_vars_corr_2HC_n300.csv,A,2.592976215153128,0.15922916159304992,0.12751093346572476,1.0,0.7475234816984951,0.0031439556996914883,0.5,300.0,2.0,2.0
ShapSampling,RandomForest,2_vars_corr_2HC_n500.csv,A,2.627262298400702,0.15346450433829065,0.09532248619584265,0.6666666666666669,0.7302639646576635,0.0,0.5,500.0,2.0,2.0
ShapSampling,RandomForest,2_vars_corr_2HC_n700.csv,A,3.006575385964431,0.0824223989731967,0.03533730541522628,0.6666666666666669,0.7815286489479863,0.0,0.5,700.0,2.0,2.0
ShapSampling,RandomForest,2_vars_corr_2HC_n900.csv,A,2.759949222233705,0.058649015424395635,0.08705539302406785,0.6666666666666669,0.7588064350102703,0.0,0.5,900.0,2.0,2.0
ShapSampling,RandomForest,3_vars_corr_1HC_n100.csv,A,3.5637019230769225,0.04539827913198495,0.0175310817795425,0.5333333333333334,0.9078439789377291,0.0019698103689711924,0.5,100.0,1.0,3.0
ShapSampling,RandomForest,3_vars_corr_1HC_n1000.csv,A,3.115090024616508,0.061916577223455206,0.047382671593553805,0.3333333333333334,0.8189056207454047,9.58319962929198e-05,0.5,1000.0,1.0,3.0
ShapSampling,RandomForest,3_vars_corr_1HC_n300.csv,A,3.503816908947487,0.01994862351078076,0.029786104385540302,0.3333333333333334,0.9036565347584029,0.00652135117636136,0.5,300.0,1.0,3.0
ShapSampling,RandomForest,3_vars_corr_1HC_n500.csv,A,3.211736834364941,0.0716800596693066,0.08220521883964985,0.3333333333333334,0.8774839680709021,0.0004590564846372271,0.5,500.0,1.0,3.0
ShapSampling,RandomForest,3_vars_corr_1HC_n700.csv,A,2.7017147801828636,0.15816894065675155,0.1187819183389283,0.3333333333333334,0.7691704900169647,0.0006241952698597978,0.5,700.0,1.0,3.0
ShapSampling,RandomForest,3_vars_corr_1HC_n900.csv,A,3.0007679441053074,0.08577449567428544,0.06300106715112566,0.3333333333333334,0.8028211980682336,0.00011899332659537217,0.5,900.0,1.0,3.0
ShapSampling,RandomForest,3_vars_corr_2HC_n100.csv,A,2.4226173032646434,0.0933957941004819,0.22896520870399284,0.6666666666666669,0.8004881665552149,0.026800172170496607,0.5,100.0,2.0,3.0
ShapSampling,RandomForest,3_vars_corr_2HC_n1000.csv,A,3.268973493758284,0.03531584566424987,0.04280104859233743,0.6666666666666669,0.8565268911366075,0.0,0.5,1000.0,2.0,3.0
ShapSampling,RandomForest,3_vars_corr_2HC_n1000B.csv,B,2.8377687945201977,0.10147000035437219,0.07871523877804418,0.3333333333333334,0.7740580017637437,0.0,0.5,1000.0,2.0,3.0
ShapSampling,RandomForest,3_vars_corr_2HC_n100B.csv,B,2.903638216420171,0.05012764659493468,0.04218084448123257,0.3333333333333334,0.7619410468533505,0.007300472259974144,0.5,100.0,2.0,3.0
ShapSampling,RandomForest,3_vars_corr_2HC_n300.csv,A,3.3756524282981557,0.037500337989352116,-0.0013701608327130854,0.6666666666666669,0.8431560657266453,0.0009357992186577301,0.5,300.0,2.0,3.0
ShapSampling,RandomForest,3_vars_corr_2HC_n300B.csv,B,2.8904259572225555,0.08054877212624412,0.08701668243044142,0.3333333333333334,0.794004624736145,0.0006009392129463838,0.5,300.0,2.0,3.0
ShapSampling,RandomForest,3_vars_corr_2HC_n500.csv,A,3.549845821769965,0.029452140211694157,0.011259332781056475,0.3333333333333334,0.8978496808712857,0.0,0.5,500.0,2.0,3.0
ShapSampling,RandomForest,3_vars_corr_2HC_n500B.csv,B,2.757431348383925,0.06625322945318768,0.1654174487924697,0.3333333333333334,0.8292295362412322,0.0002289085877025917,0.5,500.0,2.0,3.0
ShapSampling,RandomForest,3_vars_corr_2HC_n700.csv,A,3.15621105540714,0.07402572242264965,0.06680586128395771,0.6666666666666669,0.8469313297979916,0.0,0.5,700.0,2.0,3.0
ShapSampling,RandomForest,3_vars_corr_2HC_n700B.csv,B,2.8820390419353634,0.1234600621755397,0.04692650624916139,0.3333333333333334,0.7582691289572574,0.0,0.5,700.0,2.0,3.0
ShapSampling,RandomForest,3_vars_corr_2HC_n900.csv,A,3.2932274229751584,0.05044158698920337,0.03733044608612981,1.0,0.8558590433242868,0.0,0.5,900.0,2.0,3.0
ShapSampling,RandomForest,3_vars_corr_2HC_n900B.csv,B,2.6256831509480776,0.11890233165254145,0.10412643821021009,0.3333333333333334,0.739192113923873,0.0,0.5,900.0,2.0,3.0
ShapSampling,XGBoost,0_vars_corr_0HC_n100.csv,A,2.84244493683853,0.18164779349559837,0.03657562037044314,0.3333333333333334,0.7398652441020022,0.0,0.5,100.0,0.0,0.0
ShapSampling,XGBoost,0_vars_corr_0HC_n1000.csv,A,3.0750021237062404,0.05405344482798995,0.06253943548874953,0.3333333333333334,0.8217992220577461,0.0,0.5,1000.0,0.0,0.0
ShapSampling,XGBoost,0_vars_corr_0HC_n200.csv,A,3.0604105482053714,0.09615529245927242,0.06783418981505013,0.3333333333333334,0.8225108094137538,0.00174549425812442,0.5,200.0,0.0,0.0
ShapSampling,XGBoost,0_vars_corr_0HC_n300.csv,A,2.9975103998432635,0.052203432564571495,0.11192843701684933,0.3333333333333334,0.8458077709324232,0.0,0.5,300.0,0.0,0.0
ShapSampling,XGBoost,0_vars_corr_0HC_n400.csv,A,3.277276991530654,0.04298066511173344,0.06780540245006286,0.3333333333333334,0.880542786305463,0.00011915427830080572,0.5,400.0,0.0,0.0
ShapSampling,XGBoost,0_vars_corr_0HC_n500.csv,A,3.0658124888345686,0.02157230047439417,0.11604548869703438,0.3333333333333334,0.8683113464907286,0.0,0.5,500.0,0.0,0.0
ShapSampling,XGBoost,0_vars_corr_0HC_n600.csv,A,2.871744401581599,0.0879904972401249,0.12465709957511742,0.3333333333333334,0.8241922079755144,0.0,0.5,600.0,0.0,0.0
ShapSampling,XGBoost,0_vars_corr_0HC_n700.csv,A,2.9991479479919345,0.06384531633824837,0.10918459953075203,0.3333333333333334,0.8431924001034188,2.366340384026221e-05,0.5,700.0,0.0,0.0
ShapSampling,XGBoost,0_vars_corr_0HC_n800.csv,A,3.2413216327153584,0.042759650583103735,0.05461463754598152,0.3333333333333334,0.8580825066678435,7.607369442722347e-06,0.5,800.0,0.0,0.0
